"population_id","sitename","longitude","latitude","Ecoregions","individual_id","genotype_id","DTF","Darker.axillae","Days.to.budding","Disk.diameter","Disk.to.phyllaries.diameter.ratio","Distance.of.first.branching.from.ground","Flower.FHDD.ratio","Flower.head.diameter","Flowerhead.to.phyllaries.diameter.ratio","Internode.length","LIR","Leaf.C.N.ratio","Leaf.area","Leaf.circular","Leaf.curved.height","Leaf.curved.shape.index","Leaf.curvedHeight.maxWidth","Leaf.distal.eccentricity","Leaf.eccentricity","Leaf.eccentricity.area.index","Leaf.ellipsoid","Leaf.height.mid.width","Leaf.maximum.height","Leaf.maximum.width","Leaf.obovoid","Leaf.perimeter","Leaf.proximal.eccentricity","Leaf.rectangular","Leaf.shape.index.external.I","Leaf.shape.index.external.II","Leaf.shape.index.internal","Leaf.total.C","Leaf.total.N","Leaf.width.mid.height","Leaf.width.widest.pos","Ligule.LW.ratio","Ligule.length","Ligule.width","Ligules.number","Petiole.main.veins.colour","Phyllaries.LW.ratio","Phyllaries.diameter","Phyllaries.length","Phyllaries.width","Plant.height.at.flowering","Primary.branches","RGB.proportion.blue","RGB.proportion.green","RGB.proportion.red","SLA","Seed.HW.ratio","Seed.area","Seed.circular","Seed.curved.height","Seed.curved.shape.index","Seed.distal.eccentricity","Seed.eccentricity","Seed.eccentricity.area.index","Seed.ellipsoid","Seed.height.mid.width","Seed.maximum.height","Seed.maximum.width","Seed.ovoid","Seed.perimeter","Seed.proximal.eccentricity","Seed.rectangular","Seed.shape.index.external.I","Seed.shape.index.external.II","Seed.shape.index.internal","Seed.width.mid.height","Seed.width.widest.pos","Stem.colour","Stem.diameter.at.flowering","Stem.diameter.final.after.5th.node","Stem.diameter.final.before.1st.node","TLN","Total.RGB","Trichomes.density.center.average","Trichomes.density.edge.average","Trichomes.density.leaf.center.flat.area","Trichomes.density.leaf.center.secondary.veins","Trichomes.density.leaf.edge.flat.area","Trichomes.density.leaf.edge.secondary.veins","Trichomes.density.nonvein.average","Trichomes.density.vein.average","Trichomes.length"
"ANN_51","New Mexico",-106.67373,32.12876,"NORTH AMERICAN DESERTS","ANN1307","ANN1307",131,0,80,3.962784911,0.58430192,16,3.470747512,13.75382587,2.027964435,8.953488372,0.5375,10.90447956,9243.2718,0.1541,159.902,1.5219,1.597805668,0.9336,0.7744,0.3403,0.1027,132.334,143.256,100.076,0.4653,493.9388,0.8844,0.4087,1.4315,1.5933,1.5797,39.314,3.605,83.058,0.8227,3.00827853,4.934304856,1.644448745,23,3,2.301753828,6.782084356,2.553953624,1.110809536,385,42,0.235099296,0.452446441,0.312454263,15.25292376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,42.7,43,45,43,158.516,39,38,45,33,37,39,41,36,3.81722449
"ANN_51","New Mexico",-106.67373,32.12876,"NORTH AMERICAN DESERTS","ANN1308","ANN1308",68,1,45,3.339615545,0.546359269,21,4.135100323,13.81525119,2.259695439,7.944827586,0.644444444,8.015573194,8185.3385,0.1765,156.9342,1.9886,1.634526934,0.887,0.778,0.4331,0.1118,135.128,138.684,96.012,0.5065,470.2639,0.8889,0.3789,1.4444,1.9631,1.963,42.767,5.335,68.834,0.707,3.658534741,5.467466835,1.495879759,19.33333333,2,2.924884188,6.120350982,2.442685794,0.834395627,230.4,26,0.096341951,0.591944972,0.311713077,22.05696174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,42.9,41,52,29,117.467,31,53,36,26,78,28,57,27,4.013632653
"ANN_51","New Mexico",-106.67373,32.12876,"NORTH AMERICAN DESERTS","ANN1309","ANN1309",56,0,33,4.198295118,0.645393542,21,3.551013321,14.89001608,2.292665488,5.85,0.666666667,6.84970333,7319.2112,0.1334,129.9341,1.7886,1.378845215,0.8884,0.7992,0.3574,0.1074,123.952,124.206,94.234,0.4632,387.4718,0.8904,0.365,1.3181,1.6321,1.6387,43.434,6.341,75.946,0.7239,3.436381797,5.45801101,1.59174526,24.33333333,1,2.56405677,6.508123347,2.256498391,0.8838989,128.7,22,0.242947036,0.444586342,0.312466622,24.66872666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,41.4,46,55,22,172.268,11.5,12.5,10,13,12,13,11,13,4.464734694
"ANN_51","New Mexico",-106.67373,32.12876,"NORTH AMERICAN DESERTS","ANN1310","ANN1310",95,0,53,3.605013522,0.534715084,0,3.731731087,13.43099028,1.992956977,6.891891892,0.698113208,9.900124063,14173.3265,0.1702,206.8141,2.1478,1.527633659,0.8878,0.4748,0.5322,0.1312,156.972,186.436,135.382,0.3245,725.5809,0.6374,0.3158,1.3771,1.5969,0.9255,41.403,4.182,98.298,0.6809,4.354699617,4.921611793,NA,22.33333333,2,3.379281685,6.736730317,2.569004484,0.761211487,255,37,0.258187367,0.429265346,0.312547287,20.70912697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,40.3,43,56,37,157.285,17.5,26,8,27,33,19,20.5,23,3.836326531
"ANN_52","Texas",-104.02012,31.13312,"NORTH AMERICAN DESERTS","ANN1311","ANN1311",68,1,34,5.421834671,0.525111919,20,2.706641497,14.60890228,1.418727414,7.52,0.882352941,8.768544361,9168.6913,0.2003,167.7437,1.6047,1.646903411,0.8961,0.7395,0.4504,0.1255,141.986,151.384,101.854,0.5698,489.4073,0.8286,0.3511,1.4863,2.0327,1.9469,41.478,4.73,69.85,0.7365,2.597934679,4.666987106,1.798050796,28.33333333,2,3.294354093,10.3137877,4.081701935,1.243396799,225.6,27,0.241848119,0.449219265,0.308932616,14.94976569,1.906517209,11.0087,0.1938,5.3066,1.8854,0.8843,0.7796,0.3834,0.0543,5.1541,5.1964,2.7834,0.2258,13.7759,0.8741,0.4645,1.8669,1.9098,1.8911,2.6988,0.4163,1,43.9,50,48,30,166.894,41,53.5,42,40,58,49,50,44.5,2.937453061
"ANN_52","Texas",-104.02012,31.13312,"NORTH AMERICAN DESERTS","ANN1312","ANN1312",61,1,38,4.191293445,0.555796749,25.4,3.15603166,13.20853194,1.748098748,5.8625,0.631578947,7.80288426,12681.394,0.1448,193.7522,1.6755,1.537911163,0.8737,0.6453,0.4571,0.1169,145.542,166.37,125.984,0.5153,571.1989,0.8162,0.3686,1.3206,1.4768,1.3106,42.634,5.464,98.552,0.7425,2.968909677,4.611839201,1.577685845,25.5,2,2.585418904,7.585061872,2.967741685,1.151551148,140.7,19,0.235904173,0.453924246,0.310171581,26.64158403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35.4,41,40,24,173.562,65,40,75,55,48,32,61.5,43.5,3.463591837
"ANN_52","Texas",-104.02012,31.13312,"NORTH AMERICAN DESERTS","ANN1313","ANN1313",58,1,32,4.804833899,0.537376589,24,3.507026831,16.83862496,1.885445471,6.85862069,0.90625,7.505073158,11605.009,0.1632,168.9244,1.8372,1.442639247,0.849,0.4564,0.5758,0.1166,131.826,166.116,117.094,0.4271,554.4847,0.6395,0.3389,1.4187,1.4703,0.9141,39.313,5.238,89.662,0.7323,3.575574653,6.13997918,1.726043299,26,2,2.765056246,8.954355831,3.610084426,1.310805495,198.9,25,0.199272505,0.478902105,0.32182539,24.85012634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,33.4,39,39,29,186.393,73.5,37.5,93,54,44,31,68.5,42.5,2.513485714
"ANN_52","Texas",-104.02012,31.13312,"NORTH AMERICAN DESERTS","ANN1314","ANN1314",56,1,32,3.755592699,0.427192175,23,3.837848611,14.40329457,1.640798287,6.643478261,0.71875,7.172851477,12298.556,0.1507,170.894,1.73,1.359214189,0.8597,0.7242,0.3501,0.1224,158.496,167.894,125.73,0.4912,555.7379,0.8707,0.3212,1.3354,1.664,1.4485,43.112,6.01,95.25,0.735,4.340097596,5.353093488,1.256574879,24,3,2.647762446,8.786760033,3.369923814,1.27675854,152.8,18,0.245211101,0.445955086,0.308833813,21.33314137,1.916500251,9.1361125,0.1996125,4.87045,1.973775,0.8434625,0.7384125,0.4034625,0.053625,4.740025,4.78235,2.541325,0.230325,12.7089,0.8665,0.4622375,1.886175,1.9355375,1.7933375,2.454,0.3829125,0,33.5,39,40,23,174.466,66.16666667,51.16666667,79,53.33333333,65,37.33333333,72,45.33333333,2.307518449
"ANN_52","Texas",-104.02012,31.13312,"NORTH AMERICAN DESERTS","ANN1315","ANN1315",61,1,35,4.59865762,0.521179271,22,3.287271512,15.11301274,1.714906734,6.626923077,0.742857143,6.387854119,8949.2079,0.1809,169.4519,2.0543,1.676214735,0.8914,0.6678,0.4691,0.1119,125.984,150.114,101.092,0.4515,512.6327,0.8383,0.3472,1.4849,1.6478,1.6555,42.77,6.695,76.454,0.6949,3.370632344,5.448929971,1.617481475,21,3,2.915185276,8.844662664,3.439699425,1.18030639,172.3,23,0.228583042,0.464895661,0.306521297,30.58512611,2.134516676,11.150575,0.2319,5.6504125,2.2029,0.832725,0.74535,0.409025,0.058975,5.5364125,5.5642,2.6471625,0.2501375,14.3791,0.8821625,0.470025,2.105925,2.1901125,2.0440875,2.5307375,0.360675,0,33.7,33,39,26,152.531,66.75,54.5,84,49.5,60.5,48.5,72.25,49,3.034285714
"ANN_52","Texas",-104.02012,31.13312,"NORTH AMERICAN DESERTS","ANN1316","ANN1316",68,1,45,4.312504998,0.548912323,21,2.909166136,12.54700304,1.597852392,6.676470588,0.755555556,7.075335722,11078.3649,0.1684,188.3379,2.1618,1.626069726,0.8628,0.732,0.3441,0.1117,156.21,166.116,115.824,0.3716,568.0831,0.8771,0.3191,1.4342,1.858,1.5933,43.927,6.208,84.074,0.658,3.385882205,4.294499911,1.272314465,23.33333333,4,2.641091415,7.857884622,2.860691845,1.088872298,227,31,0.26053987,0.42786224,0.31159789,16.43430485,1.664613748,10.627275,0.1568875,4.8887625,1.7298875,0.8268125,0.7404,0.4242625,0.0499625,4.7095875,4.7333875,2.936875,0.275325,13.413075,0.8811875,0.4767375,1.612425,1.677725,1.5713125,2.809875,0.3595375,4,44,38,41,34,161.15,60.5,58.5,57,64,76,41,66.5,52.5,3.126538776
"ANN_52","Texas",-104.02012,31.13312,"NORTH AMERICAN DESERTS","ANN1317","ANN1317",56,0,30,5.232384685,0.493880656,17.5,3.103558088,16.24347288,1.53102113,7.060869565,0.766666667,6.556912148,12801.2002,0.2005,197.8681,2.2328,1.643477358,0.8926,0.6667,0.4543,0.1379,152.4,183.896,120.396,0.572,600.8883,0.8909,0.3248,1.5274,1.8237,1.6853,42.51,6.483,83.566,0.8024,3.387709262,5.658245271,1.676392583,26.66666667,4,2.891135708,10.62011782,4.369659727,1.508274322,162.4,21,0.20731007,0.481043667,0.311646262,23.06107044,1.940758881,9.083525,0.2009125,4.893575,1.9756375,0.86925,0.7774625,0.3893125,0.0568375,4.6831375,4.7148875,2.521475,0.2602875,12.6030375,0.887,0.475575,1.8711375,1.9307,1.8933625,2.4275625,0.3745125,1,42.1,42,45,23,163.692,60.5,59.5,70,51,75,44,72.5,47.5,4.157877551
"ANN_52","Texas",-104.02012,31.13312,"NORTH AMERICAN DESERTS","ANN1318","ANN1318",71,0,44,4.940742076,0.482500669,18,3.116597126,15.40383085,1.503066599,6.024242424,0.75,8.786771084,10286.4956,0.2141,175.0087,2.369,1.636604822,0.9537,0.629,0.4642,0.1274,134.62,166.624,106.934,0.5079,554.0409,0.8126,0.325,1.5582,1.7845,1.5606,44.778,5.096,75.438,0.7166,2.825821058,5.493522609,1.952134933,24.25,3,3.052739434,10.24087198,3.565316206,1.170423447,198.8,30,0.233832193,0.457223837,0.30894397,22.53833392,1.81125882,11.4750125,0.1813125,5.393725,1.848525,0.8443625,0.758225,0.3718125,0.05295,5.24405,5.277125,2.9778875,0.236875,14.1134,0.8881375,0.43305,1.774575,1.825,1.7449125,2.87735,0.3854125,1,33.6,31,37,33,166.179,39,33,36,42,28,38,32,40,3.996979592
"ANN_52","Texas",-104.02012,31.13312,"NORTH AMERICAN DESERTS","ANN1319","ANN1319",54,0,32,4.461930443,0.608699629,22,3.125893824,13.92599444,1.913620665,7.013043478,0.71875,6.172271682,9357.7877,0.1687,149.1152,1.6589,1.407836251,0.875,0.7292,0.3723,0.1203,136.652,146.558,105.918,0.5166,473.15,0.8607,0.3328,1.3837,1.7874,1.5217,42.255,6.846,76.454,0.7337,2.965450647,4.975533965,1.681440952,21,4,2.644810305,7.468539414,2.647287155,1.023488094,161.3,33,0.232503468,0.456584454,0.310912078,26.30809024,1.708801713,9.16175,0.164725,4.6478125,1.774925,0.874575,0.7726125,0.3917625,0.0545125,4.4476625,4.4767375,2.719925,0.2850375,12.4248875,0.87775,0.466325,1.64665,1.7221625,1.6799625,2.5836625,0.3586,1,29.7,32,36,23,172.277,49,44.5,68,30,63,26,65.5,28,2.579216327
"ANN_52","Texas",-104.02012,31.13312,"NORTH AMERICAN DESERTS","ANN1320","ANN1320",69,0,47,4.432268165,0.512960812,25.5,3.698342647,16.38932879,1.896974809,5.864864865,0.787234043,9.016991644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.621,4.616,NA,NA,4.63434328,6.074585492,1.318318698,23.33333333,2,3.132707728,8.644524011,3.46337951,1.109620713,217,20,NA,NA,NA,NA,1.879303051,10.66535,0.196275,5.27565,1.9677875,0.83475,0.7498875,0.395125,0.0589875,5.1329,5.1593625,2.8072375,0.2807,13.7459375,0.8849875,0.444075,1.8379875,1.9169875,1.8119875,2.677575,0.36105,0,40.4,34,36,37,NA,57.5,78,77,38,82,74,79.5,56,2.181379592
"ANN_53","Texas",-103.13683,31.03955,"NORTH AMERICAN DESERTS","ANN1321","ANN1321",58,1,35,4.839463693,0.551605641,16.5,2.746333504,13.2887943,1.515050728,5.5,0.742857143,8.901398406,13615.5857,0.1822,191.3858,2.0483,1.513026911,0.8877,0.6496,0.4224,0.1219,153.67,188.722,126.492,0.38,611.7966,0.9251,0.3231,1.492,1.4938,1.4969,40.147,4.51,102.87,0.6985,2.950271366,4.355135175,1.478539421,24.66666667,3,2.765420984,8.773874933,3.117300966,1.131691997,143,25,0.254874954,0.436826466,0.308298581,14.42940409,2.010296755,8.86652,0.21946,4.93166,2.11504,0.8855,0.79064,0.389,0.06342,4.7371,4.79214,2.4532,0.33276,12.54872,0.89168,0.4598,1.95728,2.05646,2.0749,2.30718,0.3371,3,40.1,41,62,26,156.822,92,72,106,78,107,37,106.5,57.5,2.969265306
"ANN_53","Texas",-103.13683,31.03955,"NORTH AMERICAN DESERTS","ANN1322","ANN1322",64,1,44,4.428043687,0.534022485,10.5,3.660538061,16.1803484,1.90571619,5.994444444,0.818181818,7.477069483,8236.6932,0.2311,175.2798,2.1719,1.890624528,0.8456,0.703,0.4557,0.1213,146.558,158.496,92.71,0.4705,509.9121,0.9012,0.3326,1.7096,2.3745,2.1683,43.627,5.835,61.722,0.7119,3.022538187,5.682489471,1.889964358,23.66666667,4,2.757614135,8.582835357,3.054122906,1.118928289,215.8,34,0.240518913,0.452804987,0.3066761,20.25250357,1.994538393,11.43455,0.2165125,5.5463625,2.113575,0.863225,0.771475,0.4002875,0.06405,5.3922125,5.445125,2.780775,0.30095,14.3509125,0.889425,0.469125,1.9659875,2.0708125,2.018575,2.6154,0.3450375,4,38.3,36,45,36,163.958,97,55,140,54,81,29,110.5,41.5,3.10922449
"ANN_53","Texas",-103.13683,31.03955,"NORTH AMERICAN DESERTS","ANN1323","ANN1323",61,1,35,3.798975371,0.527458869,11,3.34416243,12.68602849,1.760743959,6.962962963,0.771428571,11.50444451,9950.6253,0.1615,160.6348,1.8991,1.642650578,0.9051,0.7459,0.375,0.0838,144.272,156.21,97.79,0.4423,454.9355,0.8724,0.4013,1.5974,1.7212,1.709,44.457,3.864,83.82,0.7253,2.873680358,4.622234118,1.624692004,21.66666667,3,2.240494963,7.209114222,3.012371783,1.35067261,188,28,0.241275407,0.449104257,0.309620336,16.61483603,1.945094221,7.869875,0.2013875,4.544275,2.0423375,0.8471625,0.7388625,0.41835,0.0544625,4.302125,4.386775,2.336275,0.2465,11.921725,0.874275,0.4788625,1.8891375,1.9316625,1.8193,2.24105,0.382375,4,41.7,43,39,27,182.53,54,47,50,58,37,57,43.5,57.5,4.269061224
"ANN_53","Texas",-103.13683,31.03955,"NORTH AMERICAN DESERTS","ANN1324","ANN1324",54,1,28,4.666702488,0.522710481,9.5,3.189309856,14.87107969,1.664810022,5.58,0.892857143,6.853402757,14167.262,0.1402,200.9782,1.6899,1.560656323,0.7984,0.5192,0.4616,0.1007,191.516,192.024,128.778,0.2845,604.2282,0.6106,0.3091,1.4911,1.7658,1.0208,41.822,6.102,108.458,0.645,4.081122971,5.322456109,1.324097899,30,3,3.32516896,8.932684129,3.71390536,1.119418154,139.5,24,0.230907598,0.456297427,0.312794975,23.55713668,2.195381671,10.3417,0.2405375,5.5356,2.2806875,0.877525,0.76885,0.3847875,0.0622375,5.3974875,5.4292625,2.521475,0.2871375,14.114325,0.8663,0.470175,2.1645625,2.2664125,2.153975,2.3931625,0.3659625,3,30.6,38,38,25,172.896,62,60,68,56,88,32,78,44,3.932571429
"ANN_53","Texas",-103.13683,31.03955,"NORTH AMERICAN DESERTS","ANN1325","ANN1325",65,1,35,4.269770962,0.555377461,12,3.370111498,14.38993977,1.872776165,6.513793103,0.828571429,7.05407384,10055.0121,0.1692,186.1013,1.6542,1.696023804,0.9063,0.7682,0.3359,0.1205,147.32,153.67,109.728,0.4983,553.0055,0.8821,0.3355,1.4005,1.8893,1.6338,43.661,6.19,77.978,0.6878,3.498910066,5.171861396,1.479734528,28.5,4,3.112292435,7.57417288,3.129760325,1.003649501,188.9,25,0.248088355,0.446533039,0.305378606,28.94361572,1.902190716,10.5348,0.19615,5.198925,1.94345,0.832425,0.747325,0.409875,0.0536,5.035,5.056175,2.733125,0.253375,13.659975,0.8833,0.476525,1.85365,1.909075,1.8095,2.64055,0.394425,2,43.1,51,43,29,169.226,53,70,73,33,98,42,85.5,37.5,3.282097959
"ANN_53","Texas",-103.13683,31.03955,"NORTH AMERICAN DESERTS","ANN1326","ANN1326",64,1,38,4.115964659,0.488085291,12,3.363533904,13.8215203,1.638117117,7.537931034,0.763157895,6.587680352,19277.4453,0.1578,230.476,1.8761,1.431207929,0.8156,0.471,0.5836,0.127,181.356,214.884,161.036,0.3063,792.6044,0.6934,0.3192,1.3344,1.4571,1,40.91,6.21,124.46,0.6545,3.114521902,4.95936712,1.577706493,23.66666667,4,3.070027077,8.451028019,3.56407646,1.159079156,218.6,25,0.267383826,0.424375204,0.30824097,29.95717995,1.95995266,9.8738625,0.21195,5.1131,2.0641125,0.8559375,0.7662,0.416,0.0623375,4.9477125,4.9874,2.6087875,0.3253625,13.353475,0.885425,0.476525,1.9138125,2.0435,1.983925,2.4249,0.3225,1,41.3,40,46,29,162.493,53,41,76,30,65,17,70.5,23.5,3.459428571
"ANN_53","Texas",-103.13683,31.03955,"NORTH AMERICAN DESERTS","ANN1327","ANN1327",55,1,32,3.5732846,0.427594875,21,3.700087859,13.21901338,1.580242312,6.232142857,0.875,6.453283454,9494.0455,0.1446,164.2016,1.776,1.517518761,0.8924,0.6898,0.3797,0.1126,126.492,146.812,108.204,0.4207,483.6705,0.9005,0.3475,1.3568,1.3569,1.363,42.916,6.65,93.218,0.7751,3.49622052,4.827215021,1.389708194,22.33333333,4,2.888657168,8.421174632,3.624223464,1.267682833,174.5,23,0.229666669,0.462641474,0.307691857,26.93346241,1.949308418,10.6134125,0.2047,5.3148625,2.0095,0.8464125,0.7553,0.3942625,0.056375,5.1646625,5.213625,2.7265375,0.2391,13.7479125,0.882625,0.454175,1.91845,1.98345,1.8961,2.6114375,0.3723625,2,37.4,49,49,28,170.791,59.5,53.5,73,46,75,32,74,39,2.9988
"ANN_53","Texas",-103.13683,31.03955,"NORTH AMERICAN DESERTS","ANN1328","ANN1328",50,1,32,4.904709305,0.560116888,19,3.235793017,15.86280406,1.812581472,7.71,0.625,6.639439741,12193.1369,0.2207,218.3052,2.2534,1.86435855,0.9066,0.7278,0.4904,0.1364,166.878,183.134,117.094,0.6488,634.5246,0.9113,0.3209,1.564,2.2271,2.2393,43.532,6.557,74.93,0.7892,3.459264744,5.570271921,1.615725151,21,4,2.625896399,8.757979943,3.251912181,1.240176102,154.2,19,0.229919707,0.457025452,0.313054841,20.86436841,1.811239924,9.17845,0.1805125,4.7299625,1.8588625,0.8129375,0.730825,0.4256625,0.0535375,4.561425,4.59185,2.61145,0.2735625,12.5465375,0.8843,0.48465,1.7606875,1.8217125,1.6719625,2.5069375,0.3652375,2,36.6,40,47,20,174.487,47.5,35.5,45,50,50,21,47.5,35.5,3.26637551
"ANN_53","Texas",-103.13683,31.03955,"NORTH AMERICAN DESERTS","ANN1329","ANN1329",55,1,33,4.236194064,0.516692821,7.5,3.564674951,15.09290477,1.83992882,5.520833333,0.727272727,7.344126608,10888.7524,0.1658,178.9127,2.0267,1.572278368,0.8837,0.717,0.4313,0.1202,145.288,161.798,113.792,0.486,528.164,0.8702,0.3258,1.4219,1.6973,1.7015,42.676,5.811,85.598,0.6845,2.820388043,5.576042691,1.988586013,21.66666667,3,2.513404159,8.231192135,3.177419776,1.267715752,132.5,23,0.256522229,0.443256457,0.300221314,26.48042899,2.056226691,9.126925,0.2215625,5.1276125,2.1887375,0.850825,0.73795,0.4058625,0.06375,4.9701875,4.9860875,2.4937,0.288725,13.1625875,0.8504125,0.4526125,2.0026625,2.1397625,1.9622375,2.327025,0.3447,2,25.4,31,30,24,168.539,55,54.5,68,42,79,30,73.5,36,3.336734694
"ANN_53","Texas",-103.13683,31.03955,"NORTH AMERICAN DESERTS","ANN1330","ANN1330",51,1,27,4.01780926,0.507838923,17,3.046808086,12.2207157,1.546157748,5.87826087,0.851851852,6.908197594,11393.5256,0.1457,170.1093,1.321,1.579532202,0.8868,0.7021,0.4083,0.0779,147.066,167.386,107.696,0.3591,487.7257,0.8851,0.3602,1.5542,1.6083,1.6042,41.711,6.038,91.44,0.6995,2.865166821,4.30534036,1.512226098,25.33333333,4,2.793283133,7.910056707,3.083599179,1.104677029,135.2,21,0.212588689,0.47000665,0.317404662,26.68272974,1.846948297,8.9694875,0.191125,4.7010375,1.88995,0.8493875,0.751875,0.421675,0.057525,4.5045125,4.538925,2.5453,0.2898125,12.6046875,0.8768,0.4919375,1.7858625,1.8626375,1.7574125,2.4209375,0.3569,3,38.9,37,37,23,181.957,33,42.5,47,19,54,31,50.5,25,3.859102041
"ANN_54","Texas",-97.39837,29.11355,"GREAT PLAINS","ANN1331","ANN1331",68,1,47,3.82141016,0.564262629,9.5,3.06578821,11.70411429,1.729720342,5.660606061,0.70212766,9.49224103,8333.4027,0.1577,152.6792,1.9266,1.651371463,0.9369,0.7647,0.3575,0.0955,127,138.43,92.456,0.4331,486.0815,0.8776,0.4013,1.4973,1.7483,1.6378,43.68,4.602,72.644,0.7369,3.077535289,4.20710055,1.370004295,30.66666667,1,2.318639007,6.777757189,2.452353569,1.065456082,186.8,33,0.2401298,0.452562947,0.307307253,15.7323064,1.865865363,6.589875,0.1855875,4.0827,1.8786,0.821725,0.7242875,0.4305125,0.05295,3.8695375,3.903925,2.1881,0.2536,10.833625,0.8662,0.49745,1.7943375,1.85655,1.6663875,2.099475,0.377125,0,33.3,40,32,33,166.41,96,60.5,87,105,63,58,75,81.5,2.678865306
"ANN_54","Texas",-97.39837,29.11355,"GREAT PLAINS","ANN1332","ANN1332",61,1,39,3.424499178,0.494358608,6.5,3.860697501,13.23049455,1.910199585,6.768965517,0.743589744,9.67148658,13279.5218,0.1714,225.588,2.1046,1.688482381,0.9069,0.6571,0.4827,0.1414,146.05,177.292,133.604,0.5752,708.9092,0.8529,0.3344,1.327,1.5499,1.5473,42.961,4.442,94.234,0.8009,3.550528928,4.740927927,1.341147323,21.66666667,3,2.797669456,6.932230075,2.706737524,0.968269034,196.3,27,0.234124677,0.46326275,0.302612573,16.18072597,1.881646664,8.0098625,0.1884,4.5976625,1.931675,0.8754625,0.7651125,0.3823625,0.0539875,4.3868,4.4344375,2.443425,0.2488375,11.91695,0.8683625,0.4465125,1.8179375,1.87225,1.8225375,2.3468625,0.3702,2,37,40,56,29,166.847,79,93.5,76,82,128,59,102,70.5,3.064555102
"ANN_54","Texas",-97.39837,29.11355,"GREAT PLAINS","ANN1333","ANN1333",59,1,NA,3.859274637,0.552107563,20,3.409758851,13.15281595,1.879792499,5.892857143,NA,9.226996797,10568.4305,0.1752,186.5889,1.6675,1.732551813,0.8871,0.7108,0.4515,0.1069,139.954,157.48,107.696,0.5082,517.4618,0.8782,0.373,1.4623,1.6902,1.6923,43.816,4.749,82.804,0.7,3.812513962,4.837304369,1.28334787,28,2,2.490608147,7.008180845,2.482163668,0.995480287,165,25,0.209214635,0.480628056,0.310157309,21.52429837,1.705081372,8.10625,0.160425,4.3467,1.7711875,0.8503375,0.750375,0.4011875,0.0491625,4.163225,4.197625,2.5492625,0.2586375,11.748925,0.873975,0.4758625,1.6503375,1.6987375,1.60165,2.457975,0.3911125,2,40.2,44,51,28,169.73,54,40.5,64,44,57,24,60.5,34,2.578334694
"ANN_54","Texas",-97.39837,29.11355,"GREAT PLAINS","ANN1334","ANN1334",58,1,38,3.912488974,0.590983757,16.5,2.998932212,11.71914149,1.771258412,4.379310345,0.763157895,8.020227963,12483.1363,0.1021,176.2749,1.4549,1.382461493,0.8822,0.7067,0.3913,0.098,144.272,148.336,127.508,0.4748,511.85,0.8063,0.4196,1.1633,1.2793,1.1319,44.064,5.494,112.776,0.6879,3.194093126,3.915179057,1.24228165,30.5,3,2.534820481,6.627921975,2.226062896,0.879789442,127,25,0.244317214,0.450459497,0.305223289,22.55309178,1.686930628,8.16945,0.1545375,4.418725,1.7512625,0.8640875,0.751975,0.3838375,0.04965,4.247875,4.284925,2.6193875,0.238225,11.8331875,0.8601875,0.4451875,1.6407125,1.698425,1.6194,2.5095625,0.37185,3,37.7,43,42,29,170.295,34.5,60,39,30,79,41,59,35.5,3.178040816
"ANN_54","Texas",-97.39837,29.11355,"GREAT PLAINS","ANN1335","ANN1335",68,1,48,3.537328329,0.487758612,8,3.577666651,12.6525334,1.745168441,5.609375,0.666666667,9.080257425,9213.9816,0.1725,163.9726,1.8763,1.566896644,0.9025,0.6611,0.4397,0.1312,124.206,153.162,104.648,0.4522,548.5176,0.9025,0.3406,1.4636,1.5186,1.5547,43.773,4.821,81.788,0.7024,3.735239286,4.730384509,1.286118051,20.66666667,2,2.539767965,7.426768732,2.820891731,1.119050431,179.5,31,NA,NA,NA,19.63345749,1.801127578,9.1676375,0.1780125,4.732125,1.86205,0.8413625,0.753525,0.4095875,0.053525,4.56275,4.6077125,2.6273125,0.25025,12.5646875,0.88685,0.476175,1.7674,1.8299375,1.7547,2.514875,0.374075,2,36.1,34,39,32,NA,69.5,30.5,82,57,25,36,53.5,46.5,2.626040816
