"Ecoregions","Total.RGB","Primary.branches","RGB.proportion.red","Total_Leaf_Number","Phyllaries.length","Leaf.total.N","Specific_Leaf_Area","Leaf.C.N.ratio","Seed.rectangular","Leaf.shape.index.external.I","Seed.maximum.height","Seed.curved.height","Seed.proximal.eccentricity","Ligule.width","Seed.area","Seed.height.mid.width","Seed.perimeter","Flower.FHDD.ratio","Days.to.budding","Disk.diameter","Leaf.shape.index.internal","Phyllaries.diameter","Seed.width.mid.height","Phyllaries.width","Seed.maximum.width","Flower.head.diameter","Seed.ellipsoid","Ligules.number","Stem.colour","RGB.proportion.blue","Stem.diameter.at.flowering","Plant.height.at.flowering","Seed.eccentricity.area.index","Leaf.ellipsoid","Seed.shape.index.internal","Distance.of.first.branching.from.ground","Days_to_flowering","Seed.distal.eccentricity","RGB.proportion.green","Darker.axillae","Seed.eccentricity","Disk.to.phyllaries.diameter.ratio","Seed.width.widest.pos","Leaf.height.mid.width","Leaf.curvedHeight.maxWidth","Leaf.perimeter","Seed.shape.index.external.II","Stem.diameter.final.after.5th.node","Leaf.distal.eccentricity","Ligule.length","Leaf.proximal.eccentricity"
"NORTH AMERICAN DESERTS",160.595,19,0.308322177,23,2.892666691,5.496,20.95730716,8.16997133,0.466075,1.5738,4.4172,4.5742625,0.8693,1.510999605,8.665975,4.3894375,12.206225,3.931553578,39,4.317213902,1.5503,7.331915583,2.5413125,1.063683133,2.624675,16.99050152,0.0475875,29,1,0.222896105,45.9,181.4,0.3924625,0.1187,1.613475,16,68,0.8465125,0.468781718,"1",0.745725,0.589999045,0.405375,171.45,1.720376923,610.3809,1.730075,32,0.8834,6.268532723,0.7537
"NORTH AMERICAN DESERTS",177.177,16,0.315983452,19,3.980544242,5.583,17.83541355,7.60311971,0.4700625,1.4699,5.0919125,5.2110125,0.8782625,1.636247303,8.793675,5.015175,13.1229125,3.079115879,21,5.308044923,0.9538,9.19625079,2.16165,1.174523939,2.304525,16.34406569,0.0666,33,3,0.22888411,31.5,133.3,0.39825,0.0953,2.252425,8.5,43,0.8732625,0.455132438,"1",0.7664,0.554642018,0.344475,167.64,1.683583942,678.8549,2.321075,36,0.8285,5.625072871,0.6252
"NORTH AMERICAN DESERTS",187.543,17,0.319633364,21,3.324345111,5.319,19.26558961,8.138796116,0.4631625,1.2385,5.716325,5.8176625,0.878625,1.845291952,13.8209125,5.6647375,15.433025,3.674887286,26,4.556129615,0.9634,7.855870144,3.124725,1.159812731,3.2226125,16.64139473,0.0516125,26.66666667,1,0.216569,35.3,124.3,0.3721625,0.1306,1.7751875,9,52,0.8801625,0.463797636,"0",0.7759,0.579892739,0.3874375,157.988,1.418282741,709.338,1.8153625,43,0.8783,6.272293404,0.6133
"NORTH AMERICAN DESERTS",172.963,20,0.322161387,21,3.003470742,5.132,18.70912751,8.777195186,0.4448875,1.4539,5.74675,5.8277375,0.8894,1.60165557,13.0892625,5.711025,15.0923125,3.504768118,32,4.723436791,1.8333,7.918384145,2.9143875,1.20484871,3.051975,16.48708606,0.0569125,25,1,0.197481542,42.3,155.2,0.3805625,0.1236,1.927475,14.5,56,0.8666,0.480357071,"0",0.77735,0.59504671,0.3765375,140.97,1.621685078,496.4128,1.960075,35,0.8835,5.796199228,0.8853
"NORTH AMERICAN DESERTS",212.191,19,0.339529009,20,2.972463364,5.483,24.58008932,7.661414967,0.50535,1.4751,5.396175,5.4715,0.8859125,1.685977229,11.5815875,5.3287,14.3817125,3.832139451,33,4.243402384,1.4242,8.363551001,2.62995,1.075479576,2.7331625,16.26265294,0.06015,26,0,0.17591698,30.4,144.6,0.4045,0.0957,2.0272125,13,55,0.880075,0.48455401,"1",0.7813125,0.508290491,0.357875,140.462,1.600721268,455.0662,2.042625,28,0.9038,6.18114417,0.7565
"NORTH AMERICAN DESERTS",178.316,28,0.321042419,26,3.625057261,4.948,18.6343078,8.800275356,0.469078790170701,1.3406,5.08647758277572,5.20922483354301,0.876520056066625,1.290347653,10.9031540092253,5.03518626201376,13.8320823607812,3.354842516,35,5.305768851,1.4229,8.503306466,2.69737849291336,0.662999673,2.82171969286875,17.81241633,0.0560784996929863,30.33333333,1,0.207132282,37.4,166.7,0.402951153778713,0.1156,1.78373747392316,14.5,68,0.85245054057921,0.471825299,"0",0.753411167388896,0.628257316,0.369011618997521,169.418,1.761782178,664.8364,1.87946462170606,31,0.8231,6.298573084,0.8799
"NORTH AMERICAN DESERTS",191.604,21,0.317780422,20,3.718401835,6.103,28.77040732,6.877339295,0.470270459958887,1.4307,5.07487852441972,5.19807688367763,0.877303849350279,1.90692324,10.8456180195886,5.02368971487666,13.7976709206801,3.001772068,26,4.702185936,1.906,8.460499733,2.67862486251668,1.021355846,2.80695873615805,14.0550691,0.0568275612654956,21.33333333,1,0.210768042,39.9,122.6,0.405364457055844,0.1248,1.79083786877284,8.5,55,0.850998184821726,0.471451535,"1",0.752895066129108,0.559237737,0.365567387288048,145.542,1.873644079,583.8311,1.88875836923313,38,0.866,4.910873219,0.9047
"NORTH AMERICAN DESERTS",168.054,20,0.312542397,20,3.184258719,6.417,36.93584953,6.673315532,0.47040447335009,1.5332,5.09489824538478,5.21653384225075,0.877603969223255,2.08632591,11.002665093676,5.04279194853862,13.8703640083222,3.089102564,30,5.064037394,1.6181,8.438833419,2.70970629847478,1.205343964,2.83634629145476,15.64325441,0.0563238161347692,24.33333333,1,0.24383234,39.8,176.5,0.403806577977553,0.0988,1.78061286107705,19,57,0.852618433385103,0.443625263,"0",0.754326701425854,0.599895438,0.367433729744529,148.59,1.748125191,529.152,1.87361307582677,42,0.8893,5.512296826,0.8727
"NORTH AMERICAN DESERTS",174.396,40,0.314061102,42,2.473278418,3.902,21.17011711,10.70081256,0.470592010109474,1.4038,4.91358472541424,5.04414602909104,0.874735459529216,1.590386705,10.1692515276129,4.8640314687144,13.3663098288145,3.257199531,65,4.081265792,1.4268,6.448581025,2.59613141503636,0.942790578,2.71510810645275,13.29912519,0.0559759878413323,29,1,0.226140508,40.4,360,0.4076066784813,0.0766,1.77509112871963,14,94,0.847109315461397,0.45979839,"0",0.748141637543478,0.63141407,0.369191885166019,140.716,1.520678533,480.1462,1.88538994343121,33,0.8978,4.844520929,0.8871
"NORTH AMERICAN DESERTS",186.587,23,0.319802559,27,2.7117643,6.209,29.15472305,6.903613406,0.4565,1.3341,4.613,4.7472125,0.881825,2.033814806,10.1753,4.5600875,13.0773,3.630113864,32,4.141088504,1.0909,6.549944314,2.7953125,1.007265017,2.94085,14.98270669,0.056225,21,0,0.212608595,33,144.7,0.4052625,0.11,1.59335,8,57,0.8598375,0.467588846,"0",0.7610875,0.597579439,0.3375125,147.828,1.410575618,580.0951,1.6327,39,0.9424,5.601324719,0.7362
"NORTH AMERICAN DESERTS",187.815,16,0.319069297,18,3.440912142,6.099,23.36220507,7.012820331,0.4637375,1.2717,5.05355,5.144825,0.8853625,1.995022686,10.738425,5.0217875,13.648825,3.316997457,26,4.766284812,1.2597,9.198452548,2.6617125,1.213496593,2.8019375,15.80029058,0.058125,26.66666667,0,0.212304662,26.1,135.5,0.3913375,0.1059,1.845525,10,51,0.8670375,0.468626042,"0",0.77465,0.518314164,0.3665625,145.288,1.539044718,648.7653,1.8950875,38,0.8854,5.663360709,0.8837
"NORTH AMERICAN DESERTS",175.487,18,0.311367794,21,3.521871365,5.953,28.14554808,7.103609539,0.462375,1.2584,4.85115,4.9835125,0.8796125,1.910162539,10.2123875,4.8114375,13.1772,3.079377,33,4.973511038,0.9227,8.9200683,2.680225,1.149848053,2.787375,15.30370357,0.0520625,27.25,0,0.235937705,31.6,130,0.3902375,0.1268,1.7455,19,61,0.8648625,0.452694502,"0",0.768025,0.557840466,0.379625,141.478,1.421781671,623.552,1.7951125,35,0.8721,5.380462891,0.7472
"NORTH AMERICAN DESERTS",176.402,28,0.315070124,34,3.35943655,6.447,26.21115333,6.843783287,0.46924674014368,1.5149,5.12906432255982,5.25007869560789,0.877332456242024,1.751763379,11.0467115411162,5.07691057348236,13.9228329829929,3.563061876,46,4.804992157,1.8029,8.087707993,2.7044086018406,1.033536636,2.83104180406461,17.08990121,0.0565797464361122,32,3,0.210167685,42.9,218.6,0.403596647390371,0.1131,1.79574672220536,24,76,0.852327151614051,0.474762191,"1",0.753909140543992,0.593647472,0.367291160231851,158.242,1.635169699,528.71,1.88994827080842,40,0.8901,6.098642915,0.8949
"NORTH AMERICAN DESERTS",172.516,22,0.312672448,26,3.533457854,6.002,21.33260211,7.130686732,0.468637412829028,1.3857,5.17737705642572,5.29645671168681,0.87840174851151,2.046734392,11.335963053263,5.12620813252346,14.0822874940073,3.645630076,35,4.660169821,1.4551,9.208301018,2.75533004846974,1.422249553,2.88378317342873,16.95389764,0.0563055276547475,27,3,0.239942962,41.6,217.8,0.402211378352627,0.0985,1.7837590128511,24,61,0.852975514132404,0.44738459,"1",0.755397757413457,0.475362418,0.36736929764144,140.208,1.541677729,492.5187,1.87322042325805,37,0.9284,6.273474503,0.8731
"NORTH AMERICAN DESERTS",179.426,20,0.314815021,23,2.824075242,5.072,16.38508769,8.616691797,0.4409125,1.3141,5.2440375,5.3455625,0.853525,1.71924315,12.3023125,5.2069875,14.554525,3.268434477,33,5.444087193,1.2727,9.707381377,3.08505,1.197730452,3.20675,17.76130838,0.0509625,30.75,1,0.234514507,38.3,166.1,0.3935875,0.1132,1.570925,17,58,0.85355,0.450670471,"0",0.7373125,0.561188385,0.384,145.288,1.45424499,618.6788,1.6910125,41,0.8842,6.095146757,0.8015
"NORTH AMERICAN DESERTS",184.372,19.0615586731126,0.326215477,20,3.240228454,5.983,21.61231203,6.97601627,0.4622125,1.2814,4.6699125,4.852675,0.883875,1.696616565,9.973475,4.6421,13.143675,4.005367341,26,4.467586862,0.8462,9.534675113,2.7067,1.328018973,2.844275,17.77656378,0.0556375,25.66666667,2,0.199504263,36.4,181.1,0.4104125,0.1169,1.6371875,10.5,52,0.8415,0.474280259,"1",0.7514375,0.467985509,0.373975,149.86,1.402125138,721.1801,1.7161,42,0.8263,6.933333031,0.6629
"NORTH AMERICAN DESERTS",169.554,37,0.330478786,38,3.301901715,3.647,16.43659346,11.72021806,0.467814512900081,2.0719,5.09913573164153,5.22216155206138,0.875666315643165,1.926721103,10.7885180570942,5.04895834538108,13.8058651011487,3.396000448,55,4.571680367,1.9044,8.081588926,2.65997393117424,1.193074984,2.78355865027643,16.55945543,0.0566607277675811,29,0,0.179954469,43.2,305,0.403879513377275,0.0958,1.81000180267672,14,98,0.850700407778996,0.489566746,"0",0.751621584766509,0.565551532,0.369212897131075,164.592,2.165194773,641.199,1.91156256255169,40,0.8576,5.879842009,0.8548
"NORTH AMERICAN DESERTS",165.577,21,0.315363849,24,3.335247975,6.158,23.07031216,7.171735707,0.469800056382043,1.4848,5.17737994837814,5.29635670403011,0.878632017866048,1.87381165,11.2772067991245,5.12579728804407,14.0646519537263,3.450810548,35,4.954626296,0.9383,8.985564922,2.73568650507871,1.278764032,2.86505112786095,17.09804729,0.0566999418697472,25,1,0.228431485,37.8,185.4,0.402944719234047,0.1043,1.79825328226663,11.5,65,0.853639320565823,0.456204666,"1",0.755953388223325,0.553276047,0.365720172749339,239.776,1.693660577,908.3505,1.88739620587812,47,0.8143,6.056539183,0.6113
"NORTH AMERICAN DESERTS",190.208,20,0.319029694,24,3.625796911,6.101,29.50301216,6.419299467,0.4758,1.5085,4.9874,5.0832625,0.880375,2.142774602,11.457075,4.9543125,13.8964625,3.426972453,35,5.117557172,1.688,8.590936902,2.9077875,1.176160984,3.03345,17.54322805,0.0544125,28.33333333,2,0.220784615,29.4,168.6,0.411575,0.0838,1.6115375,10.5,58,0.8370875,0.460185691,"1",0.747,0.595572517,0.3559875,134.112,1.670196628,416.6083,1.7048375,35,0.8884,6.442456245,0.8884
"NORTH AMERICAN DESERTS",179.788,23,0.318391661,24,3.377287954,6.077,27.67549642,6.894312503,0.453275,1.3954,5.2850625,5.412225,0.87975,1.75343192980382,12.5434375,5.2506625,14.6199,3.151719528,32,5.158310819,1.3285,9.712829743,3.0704875,1.389535545,3.1882375,16.23538115,0.0509625,31.66666667,1,0.196175496,34.8,145.4,0.381825,0.1226,1.6545625,10.5,52,0.8620125,0.485432843,"1",0.7659875,0.530931341,0.3939875,119.38,1.519249706,567.3976,1.71205,42,0.7778,5.826169488,0.8505
"NORTH AMERICAN DESERTS",167.225,25,0.306030797,38,3.033183444,3.419,18.25286163,11.54637443,0.45105,1.4645,5.525825,5.6464625,0.881725,1.846560718,13.03935,5.4888,15.1960125,3.589507466,55,4.325663541,1,8.442827637,3.0003875,1.063612922,3.1961625,15.53848421,0.0607125,25,1,0.251529377,38.3,280.5,0.391225,0.0787,1.775875,5.7,94,0.86445,0.442439827,"1",0.7677875,0.515194184,0.338825,127.254,1.556208717,539.8143,1.8319625,33,1.035,5.797330877,0.6338
"NORTH AMERICAN DESERTS",165.132,23,0.308462321,26,4.140787411,4.834,20.65464063,8.75567298,0.467524323434238,1.6382,5.12318765700993,5.24532162265541,0.877110903873134,1.757623992,11.0210488353073,5.07169776232462,13.9059579883613,3.601899453,45,5.734958879,1.4759,10.00136628,2.70733854489723,1.176125939,2.83297048417526,20.60239163,0.0563623908191548,39.25,0,0.237307124,35.6,227.6,0.402031191530011,0.0921,1.79165448978662,15,77,0.852713232029787,0.454230555,"0",0.754093101989058,0.573876209,0.368172815511304,153.924,1.925450162,544.6429,1.88532095931968,30,0.7754,7.689453361,0.8992
"NORTH AMERICAN DESERTS",172.726,20,0.321410789,20,4.556217247,6.068,26.81246234,6.681655788,0.487875,1.1732,4.7916125,4.9120125,0.872175,1.973838902,10.51775,4.7254625,13.310775,4.067319492,27,5.187182916,1.2932,10.90956716,2.759625,1.21222676,2.83635,21.08381931,0.052025,29.33333333,1,0.193016685,32.5,151.9,0.4045125,0.1152,1.6316875,9,52,0.8606875,0.485572525,"0",0.7541,0.477887642,0.395025,106.68,1.246333036,442.7179,1.7118875,36,0.9247,7.960194871,0.8665
"NORTH AMERICAN DESERTS",172.333,18,0.311762692,21,2.437467707,5.937,16.2889875,7.341869045,0.4748,1.4054,5.234775,5.3421875,0.8732,1.660035556,12.5177,5.196425,14.5340375,3.391713843,26,4.655612174,1.5138,7.715275758,3.0400625,1.075190927,3.157825,15.76018559,0.0505625,25.5,3,0.237412451,30,172.7,0.38855,0.103,1.66615,9,51,0.873725,0.450824857,"1",0.7712125,0.606350078,0.3679,110.744,1.568561869,387.4823,1.709875,35,0.844,5.637884306,0.8707
"NORTH AMERICAN DESERTS",187.848,18,0.31570738,24,3.48606025050914,4.848,26.06306842,8.697715494,0.469550427495148,1.4615,5.13157929296614,5.25296553050999,0.877502842622918,1.7585923930958,11.1272538821257,5.07780666069481,13.9631217766873,3.36753901417261,35,4.66303075790358,1.269,8.68357321872896,2.72219810552015,1.16933347011815,2.84943001942364,15.4738703584023,0.0563866720019947,25.6690316725725,1,0.233949789,31.4,232.1,0.403981367138738,0.0955,1.78376471729354,23,72,0.852021640416103,0.45034283,"1",0.753575799317314,0.540149758717261,0.366628598311005,141.478,1.532657264,517.5041,1.87791489049141,27,0.8298,5.53806595187665,0.8346
"NORTH AMERICAN DESERTS",182.467,16,0.318112316,19,3.364998698,6.263,23.26475644,6.9897271,0.470719234791508,1.4357,5.05168137047385,5.17503434466836,0.875833239489473,1.603076318,10.7563644870978,4.99945573354993,13.7477237986245,3.835981318,24,3.178058016,1.7226,7.69469598,2.66786105838237,0.909496729,2.79552730878313,12.21547697,0.0566830345297313,20.33333333,0,0.209725594,34.8,113.5,0.406647480180116,0.0897,1.78291479827046,19,49,0.850042679927443,0.47216209,"0",0.750948378701113,0.4146275,0.366403150945076,150.368,1.573937008,477.4693,1.88650507951494,35.9553579493945,0.8872,4.435108945,0.899
"NORTH AMERICAN DESERTS",170.923,18,0.312860177,24,3.69109524,6.547,24.57788854,6.608264973,0.469280522822771,1.2324,5.14455639576867,5.2664319373571,0.878259821299601,1.615307811,11.2464729815273,5.09292213786448,14.0211265927699,3.524367822,34,5.049571341,1.2511,8.610601986,2.75073093970121,1.109935138,2.87787191677805,17.851906,0.0560198207790342,30,0,0.229793533,38.2,207.2,0.402990511731806,0.1186,1.77526660044117,24,64,0.85245477916199,0.45734629,"1",0.754718730488745,0.585614068,0.367760586971302,169.926,1.392656933,734.0725,1.86533728688165,48,0.9429,6.03813866,0.9554
"NORTH AMERICAN DESERTS",206.562,8,0.323767198,10,2.914996068,6.493,23.29446699,6.672274976,0.4606875,1.7665,5.3472375,5.4504,0.868925,1.554889747,11.9766,5.3181375,14.631375,4.114138326,12,3.914997498,1.8553,6.847222397,2.8270625,1.00572268,3.005675,15.54658577,0.0614,17.66666667,0,0.207308217,12.2,41.7,0.39285,0.1206,1.7881875,12,36,0.8679625,0.468924584,"0",0.7625125,0.567017394,0.3411375,89.916,1.903308925,359.9856,1.883375,22,0.8812,5.986887587,0.865
"NORTH AMERICAN DESERTS",173.941,16,0.314267482,19,3.262728493,6.247,25.90022917,7.061377974,0.4749125,1.7116,5.4451125,5.5308125,0.887825,1.767224179,13.2437125,5.4041125,15.0225625,3.319307339,33,4.745721695,1.64,8.158758014,3.0268375,1.321841195,3.17765,15.74626714,0.0570625,24.66666667,3,0.216694166,48.1,161.5,0.409575,0.1058,1.7248625,21,57,0.8504125,0.469038352,"0",0.76255,0.582346692,0.360525,162.052,1.999307533,671.098,1.7859125,38,0.8339,5.60990441,0.9336
"NORTH AMERICAN DESERTS",195.014,15,0.32184356,19,3.279585901,6.573,23.77619711,6.689309094,0.4680625,1.533,5.802325,5.875575,0.8715875,1.672239652,12.8934875,5.7560125,15.6491875,3.70495519,20,3.613613107,1.3448,7.518746523,2.783425,1.028913821,2.942175,13.3341598,0.0612875,26,2,0.208092752,24.5,103.1,0.464825,0.0933,1.7435125,2,43,0.753475,0.470063688,"1",0.674,0.484516526,0.3509125,133.096,1.608179026,450.8521,2.0740125,31,0.8667,4.919766154,0.8333
"NORTH AMERICAN DESERTS",177.873,14,0.318047146,18,3.529357386,6.893,19.06840735,6.433450662,0.4738625,1.6995,5.8327375,5.927675,0.878825,1.384426897,13.2240875,5.7811375,15.5454,3.704853775,20,3.790751326,2.2072,7.879727921,2.8416375,1.158437885,2.9884625,14.02099559,0.0593,20.75,4,0.213843585,25.2,89,0.4046,0.1112,1.9478875,24,45,0.8561625,0.468109269,"0",0.758625,0.480386635,0.362725,160.02,1.879722421,570.2471,2.0383125,35,0.8877,5.145492905,0.8291
"NORTH AMERICAN DESERTS",178.917,14,0.315146129,18,3.976934526,5.685,17.9935466,7.70721586,0.4502,1.2918,5.6237,5.708025,0.8680125,2.001845437,12.3302125,5.566825,14.985425,2.745423606,22,5.321530801,1.4172,9.383284915,2.778125,1.288494476,2.9262875,14.58247242,0.06385,24.33333333,0,0.224690778,30.5,111.3,0.387525,0.1139,1.9341625,17.5,50,0.8789875,0.460163092,"0",0.767475,0.567361406,0.3563125,150.368,1.453578954,551.7144,2.012175,30,0.8684,4.995349278,0.9094
"NORTH AMERICAN DESERTS",184.065,10,0.322788145,15,4.017186094,6.003,20.70450532,7.146675501,0.4814125,1.4309,5.03105,5.133175,0.8727625,1.899139446,10.3092625,4.994,13.7368375,2.880708373,9,4.993421917,1.952,9.324391792,2.543975,1.152411281,2.6736375,14.64844482,0.0585,21.5,0,0.209284764,20,74.3,0.425675,0.1105,1.76285,20.5,35,0.8206375,0.467927091,"0",0.7269875,0.485646472,0.362525,154.94,1.471864685,457.567,1.973375,31,0.8889,4.799693271,0.8905
"NORTH AMERICAN DESERTS",182.212,10,0.323634009,13,3.071912865,5.967,17.31677801,6.95830838,0.4615875,1.4024,5.150125,5.2420125,0.881425,1.645650296,10.2600625,5.101175,13.690075,3.358324843,9,3.858933389,0.9535,7.18298014,2.49765,1.091331453,2.6498,12.7407218,0.063025,21.5,2,0.233189911,13.1,59,0.419025,0.0789,1.8956625,20.5,32,0.828175,0.443176081,"0",0.7386375,0.535116285,0.3606125,109.982,1.537244331,362.5274,2.044825,35.593218999059,0.8173,4.48841016,0.6474
"NORTH AMERICAN DESERTS",180.592,15,0.317688491,16,6.048371807,5.915,22.98337463,7.327389534,0.4647875,1.3852,5.7718875,5.8919,0.89065,2.095078918,14.4680375,5.6673875,15.787275,3.034778362,17,5.390468478,1.4844,13.05303847,3.1181,1.578906436,3.319225,16.55455974,0.0605875,25.66666667,1,0.209261761,28.4,119.4,0.3966875,0.1057,1.8084875,8,43,0.8758625,0.473049747,"0",0.7780375,0.41335046,0.3379875,121.158,1.61230315,488.0171,1.8179625,36,0.8899,5.335497063,0.8837
"NORTH AMERICAN DESERTS",186.426,11,0.318882559,15,4.445871225,5.551,21.31047408,7.787547622,0.4873625,1.6771,5.464975,5.577275,0.8883,1.920699132,12.2611,5.378975,14.6616875,2.664904869,18,6.079959173,1.9429,11.85804984,2.7331375,1.309635611,2.870725,16.19131583,0.062,31.66666667,0,0.223708066,23.1,113.6,0.4054375,0.0859,1.9592125,8.5,44,0.8798,0.457409374,"0",0.781025,0.51472643,0.3274625,129.54,1.765793696,391.2743,1.9720625,29,0.8889,5.36576428,0.8947
"NORTH AMERICAN DESERTS",179.000461036166,11,0.315391011265463,13,3.575548887,5.9,24.5614972267475,7.061155773,0.487475,1.54490381261213,4.377525,4.5611375,0.86245,1.576916705,7.939,4.3510625,12.145725,3.687753323,8,3.897727474,1.65995838264893,8.135802498,2.2278,1.393943092,2.3508375,14.33119701,0.0582875,21.66666667,1,0.219884240331785,12.5,56.3,0.435625,0.108768641804829,1.7502,12,37,0.825025,0.464724747968728,"0",0.723325,0.467913621,0.355275,144.209544482605,1.69068633662577,507.993966995195,1.9538375,26,0.873899533928454,5.289150729,0.836791536215967
"NORTH AMERICAN DESERTS",174.621,9,0.321164121,16,3.108452751,6.483,19.70455155,6.311395583,0.4625375,1.5993,4.695025,4.816375,0.8566,1.679047376,9.9125,4.6011,13.2530875,3.064905136,18,4.716470103,1.798,7.533506342,2.6802375,1.161714117,2.81915,14.40773491,0.0548375,26.2,0,0.162666575,17.9,79.1,0.4285375,0.082,1.574625,18,39,0.836125,0.516169304,"0",0.7199125,0.62590131,0.3681125,113.538,1.707872644,338.7698,1.7190875,35,0.8878,4.999382245,0.8812
"NORTH AMERICAN DESERTS",193.55,10,0.325326789,15,3.777730901,5.793,26.0072595,7.311314989,0.45835,1.2696,4.97815,5.11505,0.8717625,1.934910704,10.063025,4.9014,13.458975,2.894941001,20,4.85040045,1.1127,8.854608593,2.5677875,1.195140657,2.7080125,13.98924642,0.0595125,21.33333333,0,0.184159132,20.6,84.1,0.4131625,0.0749,1.789225,20,43,0.8441875,0.490514079,"0",0.7383875,0.525766543,0.3688125,113.538,1.329983098,403.5522,1.915725,36.2656386139134,0.8753,4.80291461,0.7745
"GREAT PLAINS",187.889,18,0.327815891,22,3.29129651,2.884,16.09603213,13.64216194,0.4900125,1.3757,4.898775,5.0079,0.880925,0.815997529,9.27825,4.8498125,13.0197625,2.024287174,26,4.923788693,1.252,7.880769626,2.319075,0.931124989,2.431525,9.957433629,0.0616125,34.33333333,0,0.220443986,39.8,104.4,0.43175,0.0752,1.943725,8.5,52,0.830625,0.451740123,"0",0.7393625,0.62477148,0.3382125,120.142,1.503696919,402.4732,2.0927625,29,0.7395,2.569286349,0.8809
"GREAT PLAINS",172.533,28,0.306428335,29,3.240467442,5.704,24.21426552,7.531691285,0.473775,1.3427,5.4610125,5.570625,0.887325,2.049521363,13.1476,5.3856,14.9120125,3.510699173,36,5.437872373,1.3772,8.732590688,3.046675,1.039839293,3.15385,19.04763663,0.051025,26.75,0,0.251151954,52.7,187.5,0.3857125,0.1105,1.7552875,6,61,0.8792625,0.442419711,"0",0.7793375,0.622140889,0.3663375,154.178,1.547880985,635.2131,1.768575,32,0.9331,6.884251644,0.8099
"GREAT PLAINS",175.622,19,0.313337737,25,3.630778501,5.528,26.83362646,7.566851645,0.4693625,1.3221,5.173925,5.3145375,0.882775,1.677155881,10.6904125,5.1223375,13.88125,2.734662762,34,5.565329342,1.3955,9.450516664,2.61275,1.248753737,2.751675,15.21994673,0.0588625,30,3,0.23477127,44.2,138,0.408025,0.1071,1.838675,16.5,55,0.8373375,0.451890993,"0",0.7455375,0.59141349,0.3510625,151.384,1.598880091,653.1481,1.960725,26,0.9321,5.132723313,0.8697
"GREAT PLAINS",162.785,21,0.310556869,21,3.760386147,6.745,19.66790242,6.204105092,0.468275,1.2885,4.7889625,4.95595,0.8722,1.785390991,8.755925,4.732075,12.8645625,3.394072842,32,4.983994611,1.0494,9.642955948,2.28865,1.107203279,2.416975,16.90406248,0.05915,27,0,0.251184077,31.4,88.9,0.414875,0.0794,1.912575,10,68,0.8404,0.438259053,"0",0.738825,0.516945234,0.3545125,114.554,1.428623751,500.483,2.0713625,27,0.8543,6.123671609,0.8134
"GREAT PLAINS",173.275,25,0.320952244,27,2.919169319,4.115,19.57558196,10.78856018,0.4805375,1.4163,4.833925,4.971675,0.8830625,1.353270068,10.520775,4.770425,13.4242625,2.255655478,38,4.80847437,0.9418,6.830704136,2.7265375,1.170521881,2.8535375,10.90014648,0.0544875,29,0,0.189011687,31.8,125.4,0.3939875,0.0836,1.7499625,21,63,0.8838875,0.49003607,"0",0.77905,0.704039683,0.366625,162.814,1.591062189,579.7495,1.7600375,31,0.7542,3.110876946,0.6235
"GREAT PLAINS",144.516,27,0.308298043,26,3.335499594,5.337,17.65635353,8.086459444,0.476275,1.3899,5.254625,5.33545,0.891175,1.485099331,10.633775,5.204375,13.6653375,2.85452004,38,4.85745201,0.9758,8.455697154,2.5386875,1.175321204,2.6511125,13.88586451,0.0620875,27,1,0.238035927,37.1,242.4,0.3823625,0.1056,2.060675,2.5,62,0.885975,0.45366603,"0",0.791125,0.551676996,0.3534375,185.166,1.610160181,718.3201,2.0532375,38,0.8596,4.830987441,0.6548
"GREAT PLAINS",143.829,26,0.316014156,27,4.227534533,3.759,11.63538059,11.33564948,0.479325,1.2823,5.2731375,5.3781125,0.88355,1.589857584,12.9236,5.2427125,14.5805625,3.148047382,40,5.268843979,0.8796,9.489064673,3.1247375,1.450879664,3.209375,16.56610522,0.0462375,32.66666667,3,0.220692628,34.9,219.8,0.381725,0.0932,1.6562125,14.5,68,0.8760125,0.463293216,"1",0.7799125,0.557585043,0.409325,127.508,1.458897162,624.616,1.6785,31,0.8593,5.641882157,0.8175
"GREAT PLAINS",176.766,35,0.3133012,36,3.292426075,4.445,15.32659498,9.959193164,0.4786125,1.4788,5.259925,5.3331875,0.88025,1.611525707,11.924025,5.2189,14.3258625,2.798068438,42,4.995424077,1.8931,8.900956305,2.8813,1.330567211,2.9792125,13.9721547,0.05355,34,0,0.234224908,47.9,228.7,0.393225,0.1102,1.7553375,12.5,67,0.8615875,0.452473892,"0",0.7648125,0.561318361,0.3823875,154.178,1.740307904,548.522,1.8195375,43,0.9271,4.607116263,0.8826
"GREAT PLAINS",148.289,38,0.307541355,39,3.280551585,4.441,11.629953,9.009645738,0.469783316247802,1.7436,5.03872206973021,5.16476781149431,0.878158340515908,1.781822881,10.6813074190273,4.98954283153799,13.6642570396158,2.545585769,50,5.440714097,2.0394,9.353087192,2.66809062770455,1.262370941,2.7861374208808,13.85545885,0.0556436677119097,36.66666667,2,0.265124183,48.8,353.2,0.400083574712069,0.095,1.79862470725243,12,77,0.855962407904801,0.427334462,"0",0.757724657327717,0.581864118,0.370284930824286,168.402,1.84458409,505.7927,1.88156186364049,41,0.8562,4.458349635,0.881
